FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
12.8527,12.3855,8.20957,4.72459,3.09357,3.05435,0.350998,0.0119253,0.00937104,6.42128,5.10916,4.69452,6.42128,5.10916,4.69452,5.00216,5.0021,5.00194,8.17046,8.17043,8.17031,6.35305,6.35305,6.35302,6.07375,6.07373,6.07371,4.93425,4.93424,4.93424,7.54027,0.681835,0.107501,24.5644,23.8265,10.2215,8.49458,5.12069,4.54248,15.0579,13.8664,13.8591,0.452296,0.121926,-0.226835,29.661,29.661,8.62445,29.661,0.92944,1.99545,6.23099,1.77724,0.96295,20.0143
8.4952,6.21871,5.9441,5.99567,5.88548,5.45359,0.352246,0.0121411,0.00931298,5.52804,4.15164,4.12921,5.52804,4.15164,4.12921,2.54458,2.54453,2.54437,2.25229,2.25223,2.25205,1.46698,1.46693,1.46677,7.08866,7.08863,7.08852,3.22714,3.22707,3.22688,-0.162389,-0.305658,-0.379775,11.5894,9.3693,9.11342,81.2433,10.1271,9.8041,15.0141,13.9484,13.9262,1.83201,0.160046,-0.148482,29.8742,29.8742,7.52544,29.8742,0.928531,0.968181,1.70027,1.49173,1.06506,12.8502
5.26548,5.10393,4.57276,6.76775,6.05399,4.55436,0.354536,0.0199676,0.0173426,8.31262,3.94251,3.71786,8.31262,3.94251,3.71786,5.23157,5.23151,5.23134,-1.06916,-1.06918,-1.06924,3.45645,3.45644,3.45643,8.08516,8.08515,8.08511,5.70658,5.70656,5.70656,3.64025,0.637192,-0.517678,20.7875,16.6446,15.4859,10.9388,8.30088,6.00148,14.4744,13.7149,13.6294,0.143588,-0.326198,-0.632269,30.9462,30.9462,9.64055,30.9462,0.927795,1.89017,5.15791,1.49983,1.1798,11.7711
10.2921,8.05751,6.87371,5.30303,4.83022,4.81488,0.357628,0.018632,0.0160935,6.05229,5.60714,4.55926,6.05229,5.60714,4.55926,0.772569,0.77249,0.772252,3.48773,3.48769,3.48758,9.21318,9.21313,9.213,7.73348,7.73342,7.73325,-0.591487,-0.591507,-0.591563,3.14492,1.30776,1.11242,29.1349,23.616,21.6733,17.3343,11.5219,10.3733,14.522,13.8074,13.8,0.187589,-0.145894,-0.394805,26.9469,26.9469,8.85107,26.9469,0.926672,1.33825,2.6337,1.60114,0.824499,16.6665
8.18099,7.7944,6.30661,7.15948,7.06621,6.44832,0.34847,0.0112977,0.00972431,6.83122,5.96104,5.79608,6.83122,5.96104,5.79608,1.14072,1.14067,1.1405,6.04271,6.04267,6.04254,3.25764,3.25761,3.25761,8.75988,8.75987,8.75984,5.58403,5.58398,5.58384,0.456187,0.0621291,-0.235567,21.8064,19.0102,18.7894,59.0772,8.20936,7.60782,14.8652,13.6244,13.6238,0.955578,0.711749,-0.417643,25.5337,25.5337,8.9261,25.5337,0.931208,0.941201,3.29524,1.56895,1.18364,15.6586
10.8895,9.04851,8.70309,7.29607,6.8168,6.42332,0.356847,0.00798272,0.0079699,5.7273,4.67218,3.71146,5.7273,4.67218,3.71146,6.87458,6.87454,6.87439,-0.474826,-0.474888,-0.475076,3.34569,3.34564,3.34548,10.4482,10.4482,10.4482,3.66705,3.66702,3.66691,0.817898,0.112811,-0.122681,40.2942,26.6792,25.4929,41.6163,14.7977,7.93455,13.8878,13.8823,13.8698,0.160064,-0.158986,-0.997517,20.0849,20.0849,7.17112,20.0849,0.927873,1.13796,1.649,1.5505,0.986269,18.1669
12.4096,9.86187,9.18982,5.01082,4.36843,4.26667,0.357899,0.00857245,0.00786874,5.37013,4.74921,4.37366,5.37013,4.74921,4.37366,5.69126,5.69121,5.69105,2.80907,2.80902,2.80887,4.80921,4.80914,4.80894,10.8657,10.8657,10.8657,5.11318,5.11313,5.11297,5.15821,1.23706,0.947878,53.3198,50.2148,42.3815,15.0994,9.00833,6.35601,13.7637,13.7548,13.7526,1.28987,0.829754,0.220819,31.1525,31.1525,7.62631,31.1525,0.928357,1.845,3.82931,1.98733,1.25449,20.5763
9.30325,8.14983,7.92029,5.23464,4.66925,4.59409,0.355805,0.00824356,0.0076155,6.51374,5.18653,3.78707,6.51374,5.18653,3.78707,4.9182,4.91816,4.91801,-1.37943,-1.37948,-1.37964,-0.275105,-0.275177,-0.275393,9.11237,9.11235,9.11229,3.23842,3.23837,3.23822,2.33252,0.70064,0.516205,46.8476,34.5213,26.3752,22.5228,15.5745,12.532,13.5442,13.5206,13.4875,1.01943,0.982318,0.968362,22.7818,22.7818,8.55608,22.7818,0.928903,1.30539,1.5544,1.45053,1.15776,17.3147
11.3797,10.2281,9.05827,9.42463,8.85724,8.07934,0.35497,0.0110984,0.0105511,6.22647,3.95906,3.72833,6.22647,3.95906,3.72833,3.01432,3.01426,3.01406,2.50918,2.50915,2.50909,3.26257,3.26253,3.26241,11.8591,11.8591,11.8591,0.997059,0.997013,0.996875,0.881097,0.587754,0.502768,28.9566,26.1213,21.8822,77.9798,33.722,29.0172,13.5927,13.5687,13.5649,0.359987,0.0324936,-0.31392,28.9872,28.9872,8.10768,28.9872,0.929212,1.12006,1.98275,1.19848,0.783027,21.6168
17.9022,11.7777,11.3826,5.54921,4.8192,4.09626,0.351085,0.0111193,0.0093444,5.75835,5.28621,4.36455,5.75835,5.28621,4.36455,5.77562,5.77557,5.77541,7.10235,7.10232,7.10221,0.898048,0.897989,0.89781,11.1547,11.1547,11.1547,3.28858,3.28853,3.28836,1.16685,0.305087,0.0121642,74.7908,29.3253,25.3766,13.8859,13.4626,13.1695,13.597,13.5628,13.52,-0.64011,-0.772789,-0.78546,16.9892,16.9892,8.29633,16.9892,0.931863,1.06506,2.12798,1.76183,0.957163,26.969
1,0,0,1,0,0,0.483377,0.14726,0.117724,25.8518,13.5056,11.5764,25.8518,13.5056,11.5764,2.97922,2.97921,2.97917,10.33,10.33,10.33,6.3918,6.39176,6.39163,3.0103,3.01024,3.01008,4.97705,4.97704,4.97701,39.8323,19.4486,7.41565,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,6.05214,4.7675,4.71253,9.625,9.625,26.9497,9.625,0.823279,6.20117,3.20952,10.7945,3.48518,0
1,0,0,1,0,0,0.510482,0.178942,0.120568,13.6851,12.4356,9.90596,13.6851,12.4356,9.90596,8.99037,8.99031,8.99014,9.90121,9.90113,9.9009,10.9351,10.935,10.9348,3.0103,3.01024,3.01008,2.4783,2.47824,2.47808,28.7157,26.2296,7.92259,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,12.7533,10.4658,1.74768,9.625,9.625,21.5953,9.625,0.803008,6.72024,6.56421,11.5565,5.42813,0
1,0,0,1,0,0,0.52857,0.152771,0.149542,15.053,8.75888,8.63445,15.053,8.75888,8.63445,5.91895,5.91892,5.91891,11.055,11.055,11.055,8.91901,8.91901,8.91892,3.0103,3.01024,3.01008,0.982288,0.982229,0.982229,22.0189,17.1276,9.6449,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,7.48783,7.30175,5.28292,9.625,9.625,18.3919,9.625,0.786879,8.11396,3.42112,7.81206,3.70803,0
1,0,0,1,0,0,0.521701,0.152353,0.146121,16.4034,12.9472,11.6126,16.4034,12.9472,11.6126,13.3292,13.3292,13.3291,10.1546,10.1546,10.1545,9.99342,9.99336,9.9932,3.0103,3.01024,3.01008,4.35803,4.358,4.35799,14.2304,13.4555,13.3679,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,1.59446,1.09944,0.946426,9.625,9.625,22.8276,9.625,0.802137,5.26308,3.69985,8.15184,3.26243,0
1,0,0,1,0,0,0.52207,0.178683,0.118689,16.2415,13.5758,9.83834,16.2415,13.5758,9.83834,4.69078,4.69078,4.69073,15.42,15.42,15.4199,7.2834,7.28339,7.2833,3.0103,3.01024,3.01008,4.13079,4.13078,4.13076,8.8534,4.21217,4.13089,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,7.8203,6.02084,5.09607,9.625,9.625,22.0775,9.625,0.786612,8.0884,4.89898,7.007,3.50065,0
1,0,0,1,0,0,0.531576,0.153715,0.133373,11.4819,8.81438,8.01907,11.4819,8.81438,8.01907,8.24044,8.24044,8.24041,12.153,12.153,12.1529,10.8302,10.8302,10.8302,3.0103,3.01024,3.01008,2.7365,2.73649,2.73648,7.25653,6.21698,5.10393,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,11.0295,5.81766,5.33043,9.625,9.625,17.1461,9.625,0.786631,4.61519,5.56123,10.3861,4.65062,0
1,0,0,1,0,0,0.534462,0.153785,0.137756,15.198,14.1873,13.4643,15.198,14.1873,13.4643,4.09416,4.09411,4.09409,11.245,11.245,11.2449,12.8019,12.8019,12.8019,3.0103,3.01024,3.01008,0.703498,0.703437,0.703257,25.7096,20.3327,19.0325,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,5.48414,4.94447,4.42903,9.625,9.625,24.2795,9.625,0.780311,7.11784,4.26555,9.38444,3.54552,0
1,0,0,1,0,0,0.54451,0.132181,0.128911,16.3697,15.3611,13.8527,16.3697,15.3611,13.8527,6.67062,6.67059,6.67054,12.0234,12.0234,12.0233,11.1584,11.1584,11.1584,3.0103,3.01024,3.01008,4.91119,4.91119,4.91118,5.23317,3.19381,2.78611,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,8.59,4.40384,4.22244,9.625,9.625,22.9896,9.625,0.784335,4.39157,5.03091,8.88518,4.14668,0
1,0,0,1,0,0,0.557693,0.135069,0.124598,14.0525,13.9819,12.6479,14.0525,13.9819,12.6479,7.73779,7.73773,7.73772,9.58664,9.58662,9.58659,8.74429,8.74428,8.74422,3.0103,3.01024,3.01008,3.80081,3.80079,3.80075,9.80216,7.88696,7.29264,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,6.87061,4.31022,4.19213,9.625,9.625,20.3753,9.625,0.771119,5.15468,4.04607,12.3701,5.27267,0
1,0,0,1,0,0,0.582509,0.11429,0.101296,7.41163,6.73123,5.9484,7.41163,6.73123,5.9484,8.80558,8.80553,8.8055,11.6069,11.6069,11.6068,10.7839,10.7838,10.7837,3.0103,3.01024,3.01008,6.68262,6.68261,6.6826,6.81482,4.72255,3.80902,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,16.7564,3.3346,1.76789,9.625,9.625,14.1455,9.625,0.751619,6.21906,4.20173,7.12358,5.32386,0
1,0,0,1,0,0,0.57436,0.109057,0.104855,13.3633,12.8816,8.21535,13.3633,12.8816,8.21535,11.5872,11.5872,11.5872,11.4994,11.4994,11.4993,6.98135,6.98131,6.98131,3.0103,3.01024,3.01008,8.5895,8.58949,8.58948,37.3274,11.3651,7.69433,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,39.265,23.5359,15.5114,9.625,9.625,20.9754,9.625,0.765513,8.9272,4.222,12.6524,10.0055,0
1,0,0,1,0,0,0.559223,0.133548,0.107815,19.8679,14.4928,14.4121,19.8679,14.4928,14.4121,6.74028,6.74026,6.74019,7.12279,7.12279,7.1227,8.78423,8.7842,8.7841,3.0103,3.01024,3.01008,5.12472,5.12469,5.12464,20.9901,10.238,2.74587,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,10.4762,2.92639,2.47741,9.625,9.625,24.4398,9.625,0.774409,6.3303,5.42888,10.6014,6.01513,0
1,0,0,1,0,0,0.57322,0.113164,0.10109,12.5634,11.6114,11.1061,12.5634,11.6114,11.1061,8.82709,8.82705,8.82694,16.5843,16.5843,16.5843,10.5442,10.5442,10.5442,3.0103,3.01024,3.01008,4.84925,4.84923,4.8492,17.9991,14.4347,8.05741,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,14.6079,13.0063,10.0357,9.625,9.625,20.6516,9.625,0.75373,5.88587,5.18662,11.6365,8.89967,0
1,0,0,1,0,0,0.569911,0.117934,0.104557,11.6515,10.5752,8.01413,11.6515,10.5752,8.01413,6.2761,6.2761,6.27604,19.9921,19.9921,19.992,8.42114,8.4211,8.42097,3.0103,3.01024,3.01008,0.30684,0.306832,0.306753,11.7679,4.78396,4.59157,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,11.3126,6.90264,5.78172,9.625,9.625,14.9916,9.625,0.755936,4.5982,3.1088,8.89739,5.00283,0
1,0,0,1,0,0,0.597819,0.107515,0.0794687,15.694,5.84196,5.6057,15.694,5.84196,5.6057,2.10192,2.10181,2.10148,7.87299,7.87292,7.87291,5.22994,5.22992,5.22991,3.0103,3.01024,3.01008,4.83902,4.83896,4.8388,20.9772,17.4644,13.5189,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,7.15562,4.7969,4.16992,9.625,9.625,16.514,9.625,0.726844,8.08927,3.92866,7.62889,3.71116,0
1,0,0,1,0,0,0.547504,0.15355,0.120361,10.5046,10.376,7.66927,10.5046,10.376,7.66927,4.70266,4.70266,4.70265,7.81756,7.81753,7.81748,9.83366,9.83363,9.83353,3.0103,3.01024,3.01008,8.36222,8.36218,8.36208,20.006,19.0885,4.92891,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,8.76296,4.99361,1.95664,9.625,9.625,16.663,9.625,0.784596,6.38875,4.4529,7.22496,3.51505,0
1,0,0,1,0,0,0.569531,0.110925,0.109533,11.9291,11.4337,10.7682,11.9291,11.4337,10.7682,8.77641,8.77635,8.77617,8.30088,8.30086,8.30083,8.46619,8.46618,8.46608,3.0103,3.01024,3.01008,1.47449,1.47448,1.47442,7.97975,7.95786,5.51941,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,-1.41421,9.06305,9.06305,9.06305,6.80654,4.93377,3.04622,9.625,9.625,18.6058,9.625,0.757527,4.35159,3.91733,7.33037,3.47604,0
7.6964,6.35227,6.32621,2.03218,1.62222,1.61357,0.242253,0.00936872,0.00673811,5.53022,5.38195,3.73348,5.53022,5.38195,3.73348,5.61547,5.61542,5.61528,0.547864,0.547855,0.547797,-0.21181,-0.211905,-0.212192,13.0491,13.049,13.049,3.02398,3.02393,3.0238,-0.112856,-0.667474,-0.718137,11.2415,8.32436,6.67914,4.50252,3.07276,0.476584,11.5886,11.5602,11.5281,0.114096,-0.425905,-0.742913,52.007,52.007,7.4857,52.007,0.958965,0.949216,0.986269,1.19637,0.868646,14.9228
5.62763,5.58104,5.49013,1.7272,1.42333,1.41931,0.238639,0.00825712,0.00535931,4.61157,4.16068,3.62055,4.61157,4.16068,3.62055,3.21163,3.21158,3.21142,7.89064,7.8906,7.89047,3.62517,3.62511,3.62495,7.70499,7.70493,7.70477,5.26561,5.26555,5.26539,0.810661,0.493288,0.284221,62.3928,1.49017,0.857255,5.38763,3.96799,2.77418,11.54,11.5352,11.4986,0.981293,-0.266649,-0.41133,27.3885,27.3885,6.4126,27.3885,0.95842,1.08711,0.811533,0.865734,1.00504,13.509
4.06563,3.63975,3.58458,1.6217,1.49705,1.34262,0.224219,0.0150976,0.00879974,3.53511,3.03076,2.45565,3.53511,3.03076,2.45565,6.12152,6.12147,6.12133,3.47994,3.47987,3.47968,2.27981,2.27973,2.2795,18.277,18.277,18.277,4.43552,4.43548,4.43534,0.37905,0.298128,-0.21081,13.5178,6.67074,6.02587,2.26293,1.85812,1.38513,11.542,11.5401,11.5303,1.34099,-0.108514,-0.755336,21.4947,21.4947,4.9964,21.4947,0.96824,0.965046,1.40454,1.26131,0.975974,6.8185
3.8096,3.50835,2.95609,1.57575,1.2,1.14224,0.209603,0.0126977,0.0123485,4.3031,4.20315,3.412,4.3031,4.20315,3.412,1.03651,1.03645,1.03626,2.25049,2.25046,2.25045,3.91928,3.91921,3.919,10.3353,10.3352,10.3352,2.13738,2.13732,2.13715,-0.0592785,-0.444184,-0.449704,11.4668,5.4937,4.54107,5.10095,3.05213,1.49787,11.3372,11.3246,11.3245,0.260767,0.018767,-0.0767983,31.7128,31.7128,7.06425,31.7128,0.971673,0.94388,4.06761,1.42063,0.884776,7.21159
5.91145,4.02288,3.94505,1.4,0.84678,0.756628,0.219054,0.00983289,0.00905199,2.92177,2.30692,1.86515,2.92177,2.30692,1.86515,2.99061,2.99056,2.99041,6.55408,6.55403,6.55389,2.44802,2.44797,2.4478,11.7617,11.7617,11.7617,-0.1739,-0.173985,-0.174242,0.327708,0.153286,0.143577,26.009,7.47429,4.67861,0.562546,0.241982,-0.213397,11.1767,11.1689,11.1528,0.342955,0.160226,-0.0734934,19.2122,19.2122,4.00509,19.2122,0.969634,1.49173,2.71323,2.10627,0.975974,10.0041
5.01985,3.54482,3.05005,3.02879,2.04666,2.02123,0.229698,0.00664499,0.00551993,2.82791,2.77413,2.51483,2.82791,2.77413,2.51483,1.37756,1.37749,1.3773,-2.04816,-2.04817,-2.04826,3.0981,3.09805,3.09788,6.8328,6.83279,6.83273,4.62827,4.62822,4.62808,0.204114,-0.270378,-0.432902,11.1008,6.3016,4.87031,8.91039,7.33863,6.47928,11.2248,11.2169,11.1819,0.537703,0.351236,-0.31392,26.5803,26.5803,4.43639,26.5803,0.963785,0.839071,1.04205,1.19469,1.08339,7.43218
2.48745,1.59503,1.31117,1.35141,1.25442,1.23997,0.231608,0.0068992,0.00535955,2.69133,2.03019,1.99759,2.69133,2.03019,1.99759,4.11397,4.11391,4.11374,1.13918,1.13916,1.13909,3.13234,3.13227,3.13204,12.8117,12.8116,12.8116,5.12047,5.1204,5.12022,-0.0749583,-0.129369,-0.320879,5.00175,4.4974,3.71694,4.3809,2.22164,2.16304,11.1083,11.1074,11.0999,-0.429308,-0.437551,-0.455233,24.5784,24.5784,3.56599,24.5784,0.962891,1.02,1.25449,1.116,0.919486,3.26568
4.93667,4.92508,4.15604,2.11524,1.7941,1.57778,0.234494,0.00752117,0.0058855,3.17417,2.29506,2.15529,3.17417,2.29506,2.15529,0.202962,0.202887,0.202664,-2.13271,-2.13275,-2.13275,6.52486,6.52482,6.5247,13.8026,13.8026,13.8026,3.3558,3.35573,3.35554,0.0943522,0.0352057,-0.211557,13.1057,12.7399,9.54429,3.10588,3.01316,1.47597,10.936,10.9047,10.891,0.185002,-0.266487,-0.599625,28.2085,28.2085,4.59138,28.2085,0.961189,0.941201,1.05313,0.884776,0.863397,10.5539
4.84666,3.52755,3.34684,1.29935,1.25968,1.13228,0.236111,0.0066863,0.00592596,3.01931,1.70677,1.5333,3.01931,1.70677,1.5333,6.26897,6.26892,6.26878,1.48368,1.48361,1.4834,3.81903,3.81898,3.81882,1.29097,1.29091,1.2909,1.35988,1.35982,1.35964,1.66393,0.526421,0.491448,22.9574,13.5049,7.88188,4.63816,2.54276,1.79362,10.7601,10.734,10.7283,0.815366,0.0373722,-0.291875,19.459,19.459,3.69539,19.459,0.96048,0.928233,1.09314,1.1862,1.03328,7.00375
2.93069,2.88558,2.31893,1.3471,1.16962,1.11111,0.237663,0.00740924,0.00502714,3.08339,1.53727,1.46993,3.08339,1.53727,1.46993,1.62067,1.62061,1.62044,3.16407,3.16401,3.16383,3.92196,3.9219,3.92173,12.8219,12.8218,12.8217,3.95813,3.95808,3.95791,1.0553,1.00194,0.345524,9.82005,6.42667,4.95896,8.75305,1.47082,1.36924,10.8736,10.8729,10.8698,0.316444,0.0546816,-0.00649693,19.3977,19.3977,3.38323,19.3977,0.960407,1.17207,1.15776,1.06506,0.904534,5.38076
1.49534,1.42222,1.39362,1.29225,1.18168,1.11886,0.235807,0.00646045,0.00541832,3.03312,2.55987,2.02843,3.03312,2.55987,2.02843,2.93746,2.9374,2.93722,2.73984,2.73979,2.73964,0.5308,0.530752,0.530608,3.83419,3.83415,3.83407,1.89889,1.89884,1.89868,0.466951,0.387313,0.130158,5.26077,2.66907,2.54872,6.14463,3.77373,3.03891,10.6819,10.6677,10.659,1.1686,-0.0200589,-0.229441,14.0099,14.0099,3.8593,14.0099,0.961252,1.08339,1.02247,1.11237,1.12006,3.2717
1.81183,1.75865,1.69914,1.98736,1.69017,1.44109,0.237435,0.00840733,0.00492963,2.67863,1.73597,1.4297,2.67863,1.73597,1.4297,4.21181,4.21175,4.21159,2.54522,2.54518,2.54505,6.58171,6.58168,6.58157,3.74,3.73998,3.73992,-3.58463,-3.58469,-3.58488,1.31293,0.621903,0.592929,5.86539,5.26446,4.17714,9.94401,4.15545,2.49198,10.688,10.6823,10.6698,-0.0306682,-0.0631692,-0.347465,15.6929,15.6929,3.0175,15.6929,0.96035,1.24843,3.78153,1.19469,1.02149,3.59292
2.84115,2.29774,2.12041,1.40943,1.36439,1.2,0.237229,0.007379,0.00674197,2.7419,2.18843,2.00834,2.7419,2.18843,2.00834,6.28775,6.28771,6.28758,0.675328,0.675267,0.675084,2.99873,2.99867,2.99848,11.9416,11.9415,11.9414,2.72733,2.72728,2.72714,1.3371,0.405629,0.39058,13.7723,5.34296,3.44153,4.84526,1.01433,0.990032,10.6061,10.6052,10.6011,-0.29871,-0.388383,-0.509415,17.3564,17.3564,3.4497,17.3564,0.961022,0.972864,2.13627,1.16037,0.883062,5.074
3.19612,2.68727,2.19316,1.5405,1.2271,1.21942,0.242437,0.0106897,0.00589115,3.93973,2.52167,2.12737,3.93973,2.52167,2.12737,5.93253,5.93249,5.93236,2.48013,2.48007,2.47991,1.34131,1.34125,1.34107,7.30918,7.30911,7.30893,2.09065,2.09059,2.0904,2.07186,0.593293,0.347038,8.22348,6.38524,5.11125,2.56014,1.23272,0.443256,10.538,10.5239,10.516,0.631803,-0.0514099,-0.307461,21.8005,21.8005,4.88604,21.8005,0.959356,1.05313,3.19769,1.37327,0.975974,5.13229
1.83685,1.33333,1.30936,1.12818,1.11111,1.10182,0.246712,0.00635153,0.00603725,3.93845,3.17312,2.57244,3.93845,3.17312,2.57244,-0.30155,-0.301621,-0.301832,3.68296,3.68293,3.68286,3.71786,3.71781,3.71765,9.76071,9.76067,9.76064,4.55223,4.55219,4.55208,1.52587,0.562028,-0.317428,4.82648,1.19079,0.835015,2.96905,0.917929,0.771787,10.5468,10.5434,10.5157,0.129325,0.00390194,-0.119038,18.8475,18.8475,4.8256,18.8475,0.956851,1.07073,1.16688,1.10417,0.848052,2.58492
2.19848,1.96798,1.93333,1.42722,1.17778,1.08465,0.238216,0.00722178,0.00715505,3.79923,3.74867,3.64244,3.79923,3.74867,3.64244,2.21344,2.21336,2.21315,3.84254,3.84247,3.84228,4.27043,4.27039,4.27025,16.1304,16.1303,16.1302,2.95797,2.95792,2.95778,0.348705,0.168056,0.151802,5.61321,4.27344,0.168567,4.59357,1.37691,0.936958,10.5036,10.5004,10.4574,0.659944,0.115725,0.0155479,21.9146,21.9146,5.55093,21.9146,0.959365,0.986269,0.965046,0.928233,0.975974,4.40764
2.49669,1.43259,1.32929,1.35796,1.18509,1.13333,0.238987,0.00723891,0.00673212,4.41474,3.68034,2.63363,4.41474,3.68034,2.63363,0.954322,0.954252,0.954039,5.49706,5.49704,5.49697,1.06673,1.06665,1.06643,6.325,6.32493,6.32469,5.6003,5.60025,5.60012,-0.134229,-0.481113,-0.643205,5.86862,4.8098,0.727553,2.68396,1.54483,1.36481,10.3021,10.2833,10.2817,0.0813545,0.04251,-0.421853,21.132,21.132,5.54804,21.132,0.959225,0.998989,0.908434,1.26051,0.988316,3.72719
2.13166,2.0475,1.97965,1.55523,1.25903,1.2023,0.242394,0.00664876,0.00588752,2.18078,1.87923,1.83,2.18078,1.87923,1.83,0.926318,0.92624,0.926007,5.12,5.11994,5.11976,4.38825,4.38819,4.388,9.06813,9.06812,9.068,3.86677,3.86672,3.86658,0.842414,-0.265364,-0.343211,6.68622,3.51146,2.96976,4.08803,3.97157,3.69473,10.2984,10.2971,10.2968,1.6327,1.10056,0.898253,23.3547,23.3547,3.73679,23.3547,0.959132,0.865734,1.05744,1.16558,1.13796,4.29317
2.5556,2.31152,2.04835,1.55775,1.25722,1.05319,0.248568,0.00737689,0.0072328,4.10092,2.58364,1.90045,4.10092,2.58364,1.90045,-2.03861,-2.03866,-2.03881,1.94657,1.9465,1.9463,2.60104,2.60099,2.60082,3.11465,3.11461,3.11449,0.239079,0.239022,0.23885,0.511863,0.000432321,-0.514658,9.7075,7.83217,4.42627,3.55346,2.19759,2.14961,10.1966,10.1961,10.1947,0.73269,0.590341,0.543693,20.2803,20.2803,4.50457,20.2803,0.957508,1.01354,5.20052,1.3751,1.12006,4.39639
2.26376,2.23157,1.85931,1.92912,1.74753,1.13399,0.237337,0.00570479,0.00520853,3.99398,2.52298,2.40656,3.99398,2.52298,2.40656,-0.886969,-0.887034,-0.88723,4.23256,4.2325,4.23231,0.917834,0.917766,0.917562,7.62412,7.62407,7.62403,3.47859,3.47852,3.4783,0.617179,0.171564,-0.384673,14.284,6.47419,4.94206,7.2442,5.01095,4.08425,10.1086,10.1078,10.1033,1.1289,0.274205,0.218547,23.3285,23.3285,4.87374,23.3285,0.959358,0.997472,1.58688,1.51658,1.14018,4.1909
2.22733,1.80417,1.73613,1.35365,1.3433,1.21479,0.236936,0.0165463,0.00597946,3.48782,2.48964,2.16271,3.48782,2.48964,2.16271,-1.71957,-1.71964,-1.71987,1.04973,1.04966,1.04946,1.01759,1.01754,1.01739,13.3606,13.3605,13.3604,3.29651,3.29646,3.2963,0.555531,0.197692,-0.286106,5.52522,4.7107,3.72809,2.48159,1.51602,1.35143,9.98294,9.97184,9.97116,0.553747,0.155366,-0.117017,21.7079,21.7079,4.25028,21.7079,0.958881,0.924962,0.894427,1.17336,0.876172,3.84721
2.25612,2.0648,1.96527,0.99453,0.994001,0.955556,0.237565,0.0059938,0.00594938,2.38451,2.21506,1.88189,2.38451,2.21506,1.88189,6.17925,6.17921,6.17908,4.67901,4.67897,4.67886,5.76475,5.76469,5.76453,9.49599,9.49598,9.49589,3.78101,3.78095,3.7808,1.13299,1.09414,0.668991,8.20047,8.07351,2.09102,2.62278,2.35808,0.871655,9.97545,9.97491,9.97297,-0.184194,-0.243991,-0.499898,22.1276,22.1276,3.15704,22.1276,0.95868,1.02149,1.28315,1.10691,1.00353,4.41897
