FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
9.14219,8.70015,8.59744,8.30897,7.69416,7.45569,0.46378,0.198392,0.140164,18.9071,14.5063,11.6472,18.9071,14.5063,11.6472,8.22077,8.22076,8.22074,18.8409,18.8409,18.8409,13.29,13.29,13.2899,13.4012,13.4012,13.4012,14.7824,14.7824,14.7824,40.962,37.6376,9.27189,32.5649,21.0083,9.60535,22.1253,20.1951,18.6505,9.9423,9.72316,9.18634,15.7436,11.4314,11.2767,23.4809,23.4809,24.574,23.4809,0.756339,18.8502,7.85423,9.99682,8.56956,18.956
6.00594,5.92687,5.59286,7.17045,6.93191,6.48999,0.472895,0.173603,0.122558,13.9061,11.4487,11.3929,13.9061,11.4487,11.3929,17.7388,17.7388,17.7388,26.082,26.082,26.0819,21.4618,21.4618,21.4617,19.8567,19.8567,19.8567,20.848,20.8479,20.8479,43.2478,16.0658,13.2991,28.5221,10.1578,8.96382,31.7699,25.7586,16.8663,10.0675,10.0525,9.64659,11.0401,7.47791,4.89737,27.0324,27.0324,22.2653,27.0324,0.769518,16.2823,9.22995,14.7621,9.48593,12.5002
6.50116,6.2788,6.11418,12.8857,12.8548,10.3409,0.482715,0.159538,0.1259,17.0204,16.8928,11.5763,17.0204,16.8928,11.5763,19.9829,19.9829,19.9829,26.3416,26.3415,26.3414,22.6959,22.6958,22.6956,19.6226,19.6226,19.6226,22.7681,22.7681,22.768,41.7593,28.1191,26.4904,77.3739,21.2207,2.89271,36.3914,21.0181,9.09229,10.0162,9.58392,9.03995,17.5744,14.6379,12.534,20.0413,20.0413,23.714,20.0413,0.745874,16.7968,20.8152,16.8584,10.8716,14.8599
10.6205,10.3858,9.67859,7.96981,7.48846,7.45173,0.482237,0.151892,0.126757,18.8434,14.6778,14.3884,18.8434,14.6778,14.3884,23.1149,23.1149,23.1149,28.2531,28.2531,28.2531,26.3154,26.3154,26.3154,21.5865,21.5865,21.5864,26.7037,26.7037,26.7036,47.3574,46.8866,41.1099,51.7036,45.3044,11.9888,30.0396,20.0911,19.2119,9.91451,9.7982,9.72204,19.633,17.7574,12.5383,18.7388,18.7388,24.3282,18.7388,0.773534,27.3384,10.3036,18.1784,16.2025,20.9956
9.28758,8.71661,7.48497,7.42278,6.62936,6.35236,0.497645,0.204204,0.133225,20.2799,17.369,14.5615,20.2799,17.369,14.5615,22.0186,22.0186,22.0186,23.8814,23.8814,23.8814,21.6892,21.6892,21.6892,19.4866,19.4866,19.4866,26.385,26.385,26.385,72.2209,65.9608,48.9178,73.8843,51.6914,27.63,20.5358,7.03685,6.94129,9.97748,9.9503,9.81898,24.771,22.0203,20.5655,18.8499,18.8499,30.2359,18.8499,0.787171,27.5052,13.5556,16.2016,13.7481,15.9294
7.63507,7.22018,5.65808,11.9021,11.6736,10.2027,0.462402,0.164967,0.151026,21.7166,18.6851,12.6563,21.7166,18.6851,12.6563,21.7384,21.7383,21.7383,22.3139,22.3139,22.3137,23.7375,23.7375,23.7375,24.61,24.61,24.61,25.685,25.685,25.6849,85.9145,38.0586,23.5404,50.7383,25.7766,24.8167,46.9616,10.5021,3.98099,9.94213,9.93135,9.67224,27.6202,19.5164,16.3311,25.0063,25.0063,28.2812,25.0063,0.81235,21.5932,10.6712,13.8238,11.0657,14.44
10.3801,10.2134,10.0144,10.3484,9.42061,7.12829,0.470052,0.163395,0.15918,17.9738,11.4207,10.1919,17.9738,11.4207,10.1919,17.3124,17.3124,17.3124,22.9244,22.9244,22.9243,24.3676,24.3676,24.3676,22.7219,22.7219,22.7219,26.5988,26.5988,26.5987,81.5501,35.5374,16.6609,48.4227,14.5439,7.54899,23.3068,20.4234,18.0722,10.0638,9.92051,9.24875,20.3858,14.4246,14.0424,31.0307,31.0307,23.3264,31.0307,0.772535,27.5908,9.20299,10.3415,16.9245,20.1298
8.10267,7.67759,7.3085,9.82854,8.75007,7.18007,0.504546,0.168477,0.148865,16.6997,16.6912,15.6663,16.6997,16.6912,15.6663,17.9952,17.9952,17.9952,26.0061,26.0061,26.0061,23.1979,23.1979,23.1978,24.9067,24.9067,24.9067,24.9596,24.9595,24.9595,47.9917,16.0391,7.26766,62.9835,16.1415,15.0924,41.1387,40.7858,28.9368,9.59877,9.51817,9.30909,28.7419,17.2605,9.63089,17.8246,17.8246,26.0849,17.8246,0.740147,25.2105,9.62478,18.2064,10.6178,19.9993
7.38145,6.62254,6.51079,10.6079,8.49766,8.0341,0.474978,0.134279,0.133077,19.3181,17.9483,15.9664,19.3181,17.9483,15.9664,16.6757,16.6757,16.6757,24.5602,24.5601,24.56,25.0596,25.0596,25.0596,18.4927,18.4927,18.4927,23.2092,23.2092,23.2092,99.1107,16.8973,9.93503,68.484,14.3605,2.46046,47.7672,38.7492,28.738,9.91444,9.89743,9.79399,9.45336,8.79377,5.7996,21.6413,21.6413,27.7709,21.6413,0.768179,18.8166,11.5158,16.7773,7.56908,14.1717
5.40842,5.08425,4.4546,5.91435,5.72277,4.74149,0.477843,0.152903,0.152821,22.005,12.69,10.61,22.005,12.69,10.61,21.1499,21.1499,21.1498,27.2359,27.2359,27.2358,21.0969,21.0969,21.0969,19.3378,19.3377,19.3376,25.1035,25.1035,25.1035,21.5802,13.8773,11.9413,36.4224,32.7577,12.8079,17.7653,10.2315,5.09548,9.849,9.71387,9.58413,14.3839,8.2655,7.44987,20.6678,20.6678,27.9165,20.6678,0.768166,14.9265,9.96038,12.4069,9.71971,11.789
