FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
3.43943,3.21801,3.14213,3.77767,3.4919,3.18876,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,16.3919,16.3919,16.3919,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,17.0213,13.9787,10.5323,15.3165,13.3319,11.8387,13.362,13.3581,13.3115,1.41421,1.41421,1.41421,32.3681,32.3681,0.375,32.3681,0.969727,0,0,0,0,8.68803
3.70033,3.28589,3.20762,2.63743,2.46136,2.45765,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,8.92182,8.92176,8.92157,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,10.1759,8.67672,7.87849,11.5489,11.2246,5.50093,13.4679,13.4468,13.4046,1.41421,1.41421,1.41421,25.5708,25.5708,0.375,25.5708,0.969727,0,0,0,0,8.02446
7.88896,5.66625,4.98265,9.20745,8.47832,8.3638,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,14.7863,14.7863,14.7862,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,28.7105,16.1281,16.0674,70.3132,58.712,23.8501,13.5451,13.5398,13.428,1.41421,1.41421,1.41421,30.2852,30.2852,0.375,30.2852,0.969727,0,0,0,0,11.1089
5.85493,4.60921,4.26659,3.80591,3.45158,3.44887,0.179688,0,0,0.375,0,0,0.375,0,0,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,3.0103,3.01024,3.01008,14.409,14.4089,14.4088,3.0103,3.01024,3.01008,-1.41421,-1.41421,-1.41421,11.5351,10.9583,9.12437,23.2664,11.9682,5.89563,13.7386,13.6997,13.6453,1.41421,1.41421,1.41421,26.988,26.988,0.375,26.988,0.969727,0,0,0,0,11.6134
0,0,0,11,0,0,0.418555,0.159078,0.124326,26.7549,16.9768,15.2385,26.7549,16.9768,15.2385,30.8203,30.8203,30.8203,15.6876,15.6876,15.6876,25.91,25.91,25.9099,3.0103,3.01024,3.01008,23.2199,23.2199,23.2198,21.9307,15.7527,12.7936,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,63.5517,44.095,27.8677,1.125,1.125,30.0453,1.125,0.716879,12.853,10.9033,10.9064,35.3651,0
0,0,0,11,0,0,0.405273,0.146873,0.0891033,26.5509,17.564,17.503,26.5509,17.564,17.503,30.97,30.97,30.97,15.9973,15.9973,15.9973,25.7913,25.7913,25.7913,3.0103,3.01024,3.01008,29.1618,29.1618,29.1618,28.4298,22.9739,17.9412,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,81.9013,59.4766,46.9072,1.125,1.125,28.8734,1.125,0.690356,23.5792,6.79104,11.1171,41.9263,0
0,0,0,11,0,0,0.413368,0.16763,0.0976478,27.2407,20.9858,15.5868,27.2407,20.9858,15.5868,29.9846,29.9846,29.9845,16.9246,16.9245,16.9245,22.9679,22.9679,22.9678,3.0103,3.01024,3.01008,25.5048,25.5048,25.5047,57.2325,45.3207,39.4019,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,15.6889,13.7368,10.9434,1.125,1.125,30.6532,1.125,0.671488,23.2126,11.5727,11.206,31.3833,0
0,0,0,11,0,0,0.395692,0.144568,0.0908124,29.7089,10.5605,9.87402,29.7089,10.5605,9.87402,30.5191,30.5191,30.5191,15.8384,15.8384,15.8384,26.8404,26.8404,26.8404,3.0103,3.01024,3.01008,28.2839,28.2839,28.2839,94.5852,49.3872,25.9038,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,76.8942,60.8484,18.5132,1.125,1.125,27.1381,1.125,0.711004,25.4207,7.19308,7.26323,39.2125,0
0,0,0,11,0,0,0.413173,0.14536,0.118557,23.0128,19.2953,16.2606,23.0128,19.2953,16.2606,27.5944,27.5944,27.5944,26.0669,26.0669,26.0669,33.3622,33.3622,33.3622,3.0103,3.01024,3.01008,28.8255,28.8254,28.8253,33.5033,28.0075,23.28,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,62.5284,20.4465,18.8755,1.125,1.125,28.6691,1.125,0.694641,21.5122,10.6975,9.93301,34.9489,0
0,0,0,11,0,0,0.398622,0.176143,0.104902,28.197,21.6984,19.6091,28.197,21.6984,19.6091,23.3489,23.3488,23.3488,19.1054,19.1054,19.1054,32.1895,32.1894,32.1894,3.0103,3.01024,3.01008,28.9764,28.9764,28.9764,48.8683,46.0938,18.8878,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,53.0566,49.9721,41.7143,1.125,1.125,33.4094,1.125,0.715565,26.3046,7.94724,7.57974,22.6872,0
0,0,0,11,0,0,0.390538,0.13622,0.103435,24.32,21.9508,15.2286,24.32,21.9508,15.2286,28.9051,28.9051,28.9051,21.2894,21.2894,21.2893,28.065,28.065,28.0649,3.0103,3.01024,3.01008,27.8529,27.8528,27.8527,62.3033,54.2288,45.718,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,84.9716,52.3609,39.7718,1.125,1.125,31.4752,1.125,0.759621,26.6073,14.3941,9.98094,29.5395,0
0,0,0,11,0,0,0.376953,0.163114,0.102407,24.502,22.3862,14.0645,24.502,22.3862,14.0645,26.6423,26.6422,26.6422,27.5096,27.5095,27.5095,27.3683,27.3683,27.3682,3.0103,3.01024,3.01008,25.4039,25.4039,25.4038,35.3175,32.6216,24.2623,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,98.9258,86.5808,72.2684,1.125,1.125,30.1336,1.125,0.705573,26.0833,13.0712,10.9736,36.5753,0
