FFT_EMG0R_P1,FFT_EMG0R_P2,FFT_EMG0R_P3,FFT_EMG4R_P1,FFT_EMG4R_P2,FFT_EMG4R_P3,FFT_ALY_P1,FFT_ALY_P2,FFT_ALY_P3,FFT_GLY_P1,FFT_GLY_P2,FFT_GLY_P3,FFT_GLZ_P1,FFT_GLZ_P2,FFT_GLZ_P3,PSD_EMG4L_P1,PSD_EMG4L_P2,PSD_EMG4L_P3,PSD_EMG0L_P1,PSD_EMG0L_P2,PSD_EMG0L_P3,PSD_EMG1L_P1,PSD_EMG1L_P2,PSD_EMG1L_P3,PSD_EMG3R_P1,PSD_EMG3R_P2,PSD_EMG3R_P3,PSD_EMG5L_P1,PSD_EMG5L_P2,PSD_EMG5L_P3,DWT_EMG5L_P1,DWT_EMG5L_P2,DWT_EMG5L_P3,DWT_EMG0R_P1,DWT_EMG0R_P2,DWT_EMG0R_P3,DWT_EMG4R_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_OYR_P1,DWT_EMG4R_P2,DWT_EMG4R_P3,DWT_EMG4L_P1,DWT_EMG4L_P2,DWT_EMG4L_P3,RMS_GRX,RMS_GRY,RMS_GLZ,RMS_GRZ,RMS_ALX,STD_EMG5L,STD_EMG6L,STD_EMG7L,STD_EMG4L,STD_EMG0R
0,0,0,11,0,0,0.49847,0.173204,0.107922,21.0182,10.8347,8.30215,21.0182,10.8347,8.30215,23.5393,23.5393,23.5392,12.2905,12.2905,12.2905,25.1552,25.1552,25.1552,3.0103,3.01024,3.01008,20.6302,20.6302,20.6302,39.726,24.8394,24.0267,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,24.7092,24.4948,14.0284,1.125,1.125,24.2504,1.125,0.778504,14.2401,8.40725,11.6065,20.1679,0
0,0,0,11,0,0,0.477582,0.13376,0.0788851,11.2758,10.5715,8.45269,11.2758,10.5715,8.45269,23.0052,23.0052,23.0051,18.358,18.358,18.358,20.4132,20.4132,20.4131,3.0103,3.01024,3.01008,23.7676,23.7676,23.7675,51.9364,25.5294,14.9148,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,28.2638,27.8726,12.0005,1.125,1.125,18.2021,1.125,0.825763,20.9839,12.0802,12.4004,25.3775,0
0,0,0,11,0,0,0.495226,0.131343,0.110369,17.0504,14.9146,13.5312,17.0504,14.9146,13.5312,17.1601,17.16,17.1599,17.0611,17.0611,17.0611,24.6628,24.6627,24.6626,3.0103,3.01024,3.01008,22.0632,22.0632,22.0631,16.1616,9.72225,7.32425,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,30.0443,3.72402,2.90211,1.125,1.125,25.4152,1.125,0.775068,18.3893,8.76448,19.4537,12.7689,0
0,0,0,11,0,0,0.491428,0.169733,0.0909732,12.2608,11.3274,11.1789,12.2608,11.3274,11.1789,23.7662,23.7662,23.7662,15.4703,15.4703,15.4703,19.3013,19.3012,19.3012,3.0103,3.01024,3.01008,17.943,17.943,17.9429,53.8206,25.2651,24.7211,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,18.7425,17.9481,7.82289,1.125,1.125,21.8189,1.125,0.782223,16.3456,7.22356,16.0281,13.8892,0
0,0,0,11,0,0,0.547862,0.141845,0.0848014,16.0219,7.08783,7.0691,16.0219,7.08783,7.0691,15.4849,15.4849,15.4848,17.0697,17.0697,17.0696,21.6387,21.6387,21.6386,3.0103,3.01024,3.01008,21.1786,21.1786,21.1785,28.5288,25.231,22.359,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,12.2007,9.37972,8.65443,1.125,1.125,18.9521,1.125,0.752302,21.416,8.99703,16.5945,17.3309,0
0,0,0,11,0,0,0.517936,0.185295,0.0913877,13.0902,11.0621,9.42083,13.0902,11.0621,9.42083,21.1062,21.1062,21.1062,17.0031,17.0031,17.003,23.5123,23.5122,23.5122,3.0103,3.01024,3.01008,24.8657,24.8657,24.8657,42.0056,26.5344,25.0458,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,31.3839,22.7165,14.397,1.125,1.125,20.1862,1.125,0.746586,17.1543,8.11738,10.9937,21.6264,0
0,0,0,11,0,0,0.560449,0.200341,0.0851752,17.165,11.2009,11.0377,17.165,11.2009,11.0377,20.1753,20.1753,20.1752,16.6599,16.6599,16.6598,19.5484,19.5484,19.5484,3.0103,3.01024,3.01008,18.3845,18.3845,18.3844,42.9471,41.0783,18.927,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,26.1519,12.0108,11.2695,1.125,1.125,24.3976,1.125,0.721539,19.005,7.45471,17.3877,11.0815,0
0,0,0,11,0,0,0.522602,0.163719,0.0909082,22.6197,13.2374,10.3077,22.6197,13.2374,10.3077,19.3374,19.3374,19.3374,13.6425,13.6425,13.6425,23.2028,23.2028,23.2027,3.0103,3.01024,3.01008,18.9955,18.9954,18.9952,10.878,9.96333,7.65132,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,33.6255,22.1338,9.64089,1.125,1.125,25.1082,1.125,0.750878,18.2058,10.2724,14.1138,14.6301,0
0,0,0,11,0,0,0.569347,0.173156,0.0893806,24.3989,11.0761,10.0832,24.3989,11.0761,10.0832,18.7108,18.7108,18.7108,17.1538,17.1538,17.1537,25.5596,25.5595,25.5595,3.0103,3.01024,3.01008,18.5405,18.5405,18.5403,45.6959,23.1392,13.2035,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,42.2477,21.358,10.3967,1.125,1.125,26.0257,1.125,0.733389,19.4004,7.61159,14.5468,15.7728,0
0,0,0,11,0,0,0.540766,0.187288,0.0846692,30.4302,15.1365,13.6463,30.4302,15.1365,13.6463,20.3453,20.3453,20.3453,14.0151,14.0151,14.0151,16.6018,16.6018,16.6018,3.0103,3.01024,3.01008,21.0516,21.0516,21.0515,45.6671,34.0482,30.9647,0,0,0,15.5563,15.5563,15.5563,8.44276,8.44276,8.44276,44.3815,29.4369,27.7883,1.125,1.125,33.5054,1.125,0.764094,16.3095,10.1442,17.0702,18.7332,0
